ItemID,Percentage1,Percentage2,Percentage3,Percentage4,Percentage5,PercentageHC1,PercentageHC2,PercentageHC3,PercentageHC4,PercentageHC5,,Phase,,Rank,FEPV,FHCEVP,P1max,P2max,P3max,P4max,P5max,P1maxHC,P2maxHC,P3maxHC,P4maxHC,P5maxHC,EPV
34936,,,,,,,,,,,Owl,5,Chest,14,119,119,122,155,158,158,176,120,120,123,138,138,118.44
29067,,,,,,,,,,,Tank,1,Hands,14,119,119,131,156,175,175,187,131,131,156,175,175,118.8
32789,,,,,,,,,,,Tank,2,Feet,14,119,119,117,149,179,179,182,117,117,149,179,179,118.8
28839,,,,,,,,,,,Rog,1,Shoulders,14,119,119,178,213,252,252,296,168,168,213,252,252,118.89
28755,,,,,,,,,,,BM,1,Shoulders,14,139,119,140,168,205,205,249,122,122,168,205,205,138.15
35004,,,,,,,,,,,Aff,5,Head,14,120,120,123,146,190,190,201,123,123,146,159,159,119.208
30644,,,,,,,,,,,BM,1,Hands,14,120,120,144,167,211,211,282,144,144,144,211,211,119.45
28333,,,,,,,,,,,BM,1,Shoulders,14,120,120,140,168,205,205,249,122,122,168,205,205,119.5
33066,,,,,,,,,,,Cat,2,Neck,14,120,120,174,174,204,204,204,147,147,165,172,172,119.66
31856,,,,,,,,,,,Bear,2,Trinket,14,120,120,243,243,249,249,358,243,243,243,249,249,120
28413,,,,,,,,,,,Tree,2,Head,14,120,120,173,190,190,220,220,172,172,190,190,208,120
30860,,,,,,,,,,,Cat,1,Ring,14,135,120,168,195,222,222,222,152,152,167,189,216,134.5
31920,,,,,,,,,,,Cat,1,Ring,14,149,120,168,195,222,222,222,152,152,167,189,216,148.2
32024,,,,,,,,,,,Tank,2,Shoulders,14,121,121,156,157,181,181,205,156,156,157,181,181,120.3
28827,,,,,,,,,,,Enh,1,Hands,14,121,121,145,166,184,184,256,145,145,166,184,184,120.469
22516,,,,,,,,,,,Holy,2,Feet,14,121,121,190,203,203,257,257,162,162,203,203,208,120.679
30741,,,,,,,,,,,Prot,1,Hands,14,121,121,133,142,174,174,191,133,133,142,174,174,120.767
32537,,,,,,,,,,,Owl,1,One Hand,14,121,121,244,250,275,275,336,234,234,234,258,258,121
32537,,,,,,,,,,,Shad,1,One Hand,14,121,121,229,238,262,262,322,223,223,227,249,249,121
32537,,,,,,,,,,,Ele,1,One Hand,14,121,121,235,236,260,260,349,232,232,232,260,260,121
30680,,,,,,,,,,,Holy,3,Feet,14,121,121,190,203,203,257,257,162,162,203,203,208,121
29021,,,,,,,,,,,Fury,1,Head,14,130,121,130,149,183,183,215,121,121,139,169,169,129.84
24083,,,,,,,,,,,Tree,2,Legs,14,122,122,195,207,207,227,227,164,164,207,207,207,121.1
28506,,,,,,,,,,,Enh,1,Hands,14,122,122,145,166,184,184,256,145,145,166,184,184,121.21
32794,,,,,,,,,,,Prot,2,Feet,14,122,122,125,129,172,172,180,125,125,129,160,160,121.669
32781,,,,,,,,,,,SV,1,One Hand,14,122,122,137,171,202,202,241,137,137,171,202,202,121.95
27543,,,,,,,,,,,Shad,1,One Hand,14,135,122,229,238,262,262,322,223,223,227,249,249,134.2372
33528,,,,,,,,,,,Enh,4,Hands,14,154,122,145,166,184,184,256,145,145,166,184,184,153.176
30676,,,,,,,,,,,Rog,1,Waist,14,123,123,167,254,254,254,333,165,165,254,254,254,122.09
30681,,,,,,,,,,,Rog,1,Feet,14,123,123,189,189,222,227,309,157,157,157,222,222,122.09
33758,,,,,,,,,,,Fire,3,Head,14,123,123,153,180,201,201,214,129,129,156,169,169,122.284
28396,,,,,,,,,,,BM,1,Hands,14,124,124,144,167,211,211,282,144,144,144,211,211,123.45
30996,,,,,,,,,,,Tank,3,Shoulders,14,124,124,156,157,181,181,205,156,156,157,181,181,123.55
24397,,,,,,,,,,,Tree,2,Chest,14,124,124,189,208,208,229,229,171,171,208,208,229,123.7
24259,,,,,,,,,,,SV,1,Back,14,124,124,185,214,214,214,290,168,168,214,214,214,123.8
30536,,,,,,,,,,,Tank,1,Legs,14,124,124,168,204,226,226,271,168,168,204,226,226,123.812
28594,,,,,,,,,,,Fire,1,Legs,14,125,125,167,167,189,189,219,140,140,140,162,162,124.05
29300,,,,,,,,,,,Rog,3,Ring,14,125,125,133,150,183,183,189,109,109,109,152,163,124.09
28669,,,,,,,,,,,Rog,1,Feet,14,125,125,189,189,222,227,309,157,157,157,222,222,124.24
28413,,,,,,,,,,,Heal,1,Head,14,125,125,194,213,213,273,273,188,188,213,213,225,124.7
31640,,,,,,,,,,,Resto,2,Chest,14,125,125,189,203,224,316,316,154,154,203,203,316,124.78
29526,,,,,,,,,,,BM,1,Waist,14,125,125,144,189,217,217,268,140,140,164,194,194,125
28931,,,,,,,,,,,Ele,1,One Hand,14,130,125,235,236,260,260,349,232,232,232,260,260,129.19
24396,,,,,,,,,,,Enh,1,Chest,14,143,125,216,232,267,267,352,181,181,208,223,223,142.926
27779,,,,,,,,,,,Cat,1,Neck,14,145,125,174,174,204,204,204,147,147,165,172,172,144.1
30487,,,,,,,,,,,Prot,2,Hands,14,126,126,133,142,174,174,191,133,133,142,174,174,125.018
28779,,,,,,,,,,,Prot,1,Waist,14,126,126,126,138,168,168,205,126,126,138,168,168,125.106
27868,,,,,,,,,,,Shad,1,One Hand,14,126,126,229,238,262,262,322,223,223,227,249,249,125.272
33895,,,,,,,,,,,Enh,3,Waist,14,127,127,135,217,217,217,272,135,135,217,217,217,126.122
33287,,,,,,,,,,,Resto,4,Shoulders,14,127,127,132,174,174,227,227,111,111,174,174,174,126.81
27868,,,,,,,,,,,Aff,1,One Hand,14,127,127,232,234,285,285,319,219,219,223,260,260,126.937
27543,,,,,,,,,,,Owl,1,One Hand,14,146,127,244,250,275,275,336,234,234,234,258,258,145.9
28278,,,,,,,,,,,Dest,1,Head,14,128,128,148,175,225,225,247,147,147,175,193,193,127.413
30068,,,,,,,,,,,Enh,2,Waist,14,129,129,135,217,217,217,272,135,135,217,217,217,128.037
35409,,,,,,,,,,,Prot,1,Head,14,129,129,186,200,222,222,245,186,186,186,222,222,128.268
32790,,,,,,,,,,,Rog,2,Feet,14,129,129,189,189,222,227,309,157,157,157,222,222,128.46
32802,,,,,,,,,,,Rog,2,Waist,14,129,129,167,254,254,254,333,165,165,254,254,254,128.46
35495,,,,,,,,,,,Cat,3,Back,14,129,129,173,173,184,184,242,147,147,166,166,166,128.5
32662,,,,,,,,,,,Shad,1,Two Hand,14,129,129,224,254,324,324,353,208,208,249,324,324,128.519
28415,,,,,,,,,,,Dest,1,Head,14,129,129,148,175,225,225,247,147,147,175,193,193,128.537
32793,,,,,,,,,,,Prot,2,Feet,14,129,129,125,129,172,172,180,125,125,129,160,160,128.622
32519,,,,,,,,,,,Heal,4,Waist,14,129,129,137,159,159,188,188,125,125,159,159,159,129
29130,,,,,,,,,,,Shad,1,Two Hand,14,144,129,224,254,324,324,353,208,208,249,324,324,143.1338
28959,,,,,,,,,,,Shad,1,Two Hand,14,144,129,224,254,324,324,353,208,208,249,324,324,143.629
30045,,,,,,,,,,,Enh,2,Feet,14,130,130,141,153,186,186,277,135,135,145,178,178,129.344
28202,,,,,,,,,,,Heal,2,Chest,14,130,130,204,223,223,293,293,188,188,223,223,292,129.5
28285,,,,,,,,,,,Tank,1,Head,14,130,130,177,203,246,246,270,177,177,203,246,246,129.6
29246,,,,,,,,,,,Cat,1,Wrist,14,130,130,156,171,230,230,240,156,156,171,212,212,130
32539,,,,,,,,,,,SV,3,Back,14,131,131,185,214,214,214,290,168,168,214,214,214,130.15
29119,,,,,,,,,,,SV,1,Neck,14,131,131,178,211,211,211,255,178,178,211,211,211,130.25
29119,,,,,,,,,,,SV,1,Neck,14,131,131,178,211,211,211,255,178,178,211,211,211,130.25
28202,,,,,,,,,,,Tree,3,Chest,14,131,131,189,208,208,229,229,171,171,208,208,229,130.3
31308,,,,,,,,,,,Shad,1,Two Hand,14,131,131,224,254,324,324,353,208,208,249,324,324,130.461
31998,,,,,,,,,,,Rog,2,Hands,14,131,131,169,209,271,271,311,169,169,187,228,228,130.67
32665,,,,,,,,,,,SV,3,Back,14,131,131,185,214,214,214,290,168,168,214,214,214,130.8
28743,,,,,,,,,,,Prot,1,Shoulders,14,131,131,151,169,174,174,201,144,144,169,174,174,130.854
27825,,,,,,,,,,,Cat,1,Hands,14,159,131,235,240,240,240,409,235,235,240,240,240,158.57
28802,,,,,,,,,,,Arc,1,One Hand,14,132,132,137,144,171,171,210,135,135,144,167,167,131.686
29128,,,,,,,,,,,SV,1,Ring,14,132,132,180,204,239,248,271,180,180,181,239,248,131.78
33753,,,,,,,,,,,Tank,3,Shoulders,14,132,132,156,157,181,181,205,156,156,157,181,181,131.842
37128,,,,,,,,,,,Bear,3,Trinket,14,132,132,243,243,249,249,358,243,243,243,249,249,131.9805
30011,,,,,,,,,,,Ele,1,Two Hand,14,138,132,245,291,367,367,367,238,238,291,367,367,137.67
28709,,,,,,,,,,,Tank,1,Chest,14,133,133,197,217,257,257,284,197,197,217,257,257,132.198
32942,,,,,,,,,,,Cat,3,Ring,14,151,133,168,195,222,222,222,152,152,167,189,216,150.4
27908,,,,,,,,,,,Rog,1,Legs,14,187,133,277,277,300,300,443,208,208,261,300,300,186.08
33878,,,,,,,,,,,BM,3,Feet,14,134,134,153,164,198,198,258,133,133,164,193,193,133.55
28742,,,,,,,,,,,Resto,2,Legs,14,134,134,191,204,209,293,293,154,154,204,209,209,133.68
32327,,,,,,,,,,,Fire,3,Chest,14,134,134,152,198,198,198,231,152,152,157,162,162,133.898
25687,,,,,,,,,,,BM,1,Legs,14,172,134,221,242,262,262,369,197,197,242,262,262,171.4
33805,,,,,,,,,,,Enh,4,Feet,14,135,135,141,153,186,186,277,135,135,145,178,178,134.006
28424,,,,,,,,,,,Cat,1,Wrist,14,135,135,156,171,230,230,240,156,156,171,212,212,134.09
30676,,,,,,,,,,,Enh,1,Waist,14,135,135,135,217,217,217,272,135,135,217,217,217,134.902
29016,,,,,,,,,,,Prot,1,Shoulders,14,135,135,151,169,174,174,201,144,144,169,174,174,134.958
29259,,,,,,,,,,,SV,1,Wrist,14,135,135,172,189,239,239,285,172,172,189,221,221,134.99
27925,,,,,,,,,,,SV,1,Ring,14,154,135,180,204,239,248,271,180,180,181,239,248,153.7
33300,,,,,,,,,,,BM,4,Shoulders,14,160,136,140,168,205,205,249,122,122,168,205,205,159.65
23518,,,,,,,,,,,Prot,1,Legs,14,137,137,167,201,219,219,253,163,163,192,218,218,136.941
28172,,,,,,,,,,,Rog,1,Chest,14,167,137,265,295,351,351,447,225,225,271,314,314,166.11
25687,,,,,,,,,,,Enh,1,Legs,14,179,137,210,213,237,237,350,183,183,213,237,237,178.445
27868,,,,,,,,,,,Owl,1,One Hand,14,138,138,244,250,275,275,336,234,234,234,258,258,137.18
29998,,,,,,,,,,,Prot,2,Hands,14,139,139,133,142,174,174,191,133,133,142,174,174,138.048
30011,,,,,,,,,,,Owl,1,Two Hand,14,159,139,260,295,343,343,412,234,234,287,343,343,158.7
28341,,,,,,,,,,,Aff,1,Two Hand,14,162,139,247,281,338,338,402,217,217,265,338,338,161.961
27797,,,,,,,,,,,Rog,1,Shoulders,14,178,139,178,213,252,252,296,168,168,213,252,252,177.09
27461,,,,,,,,,,,Rog,1,Chest,14,180,139,265,295,351,351,447,225,225,271,314,314,179.99
27514,,,,,,,,,,,Enh,1,Legs,14,140,140,210,213,237,237,350,183,183,213,237,237,139.51
27868,,,,,,,,,,,Ele,1,One Hand,14,140,140,235,236,260,260,349,232,232,232,260,260,139.79
31964,,,,,,,,,,,BM,2,Shoulders,14,141,141,140,168,205,205,249,122,122,168,205,205,140.4
28745,,,,,,,,,,,Cat,1,Neck,14,141,141,174,174,204,204,204,147,147,165,172,172,140.448
28745,,,,,,,,,,,Cat,1,Neck,14,141,141,174,174,204,204,204,147,147,165,172,172,140.448
32662,,,,,,,,,,,Aff,1,Two Hand,14,141,141,247,281,338,338,402,217,217,265,338,338,140.838
29130,,,,,,,,,,,Aff,1,Two Hand,14,168,141,247,281,338,338,402,217,217,265,338,338,167.856
30074,,,,,,,,,,,Prot,1,Chest,14,142,142,223,229,247,273,273,204,204,229,247,273,141.354
31616,,,,,,,,,,,Tank,1,Head,14,142,142,177,203,246,246,270,177,177,203,246,246,141.45
24396,,,,,,,,,,,BM,1,Chest,14,158,142,210,234,265,265,373,186,186,228,254,254,158
29527,,,,,,,,,,,SV,1,Wrist,14,143,143,172,189,239,239,285,172,172,189,221,221,142.15
32946,,,,,,,,,,,SV,3,One Hand,14,143,143,137,171,202,202,241,137,137,171,202,202,142.2
28776,,,,,,,,,,,BM,1,Hands,14,143,143,144,167,211,211,282,144,144,144,211,211,142.4
34791,,,,,,,,,,,Heal,4,Hands,14,143,143,153,198,198,215,215,125,125,198,198,202,142.4
28591,,,,,,,,,,,Resto,3,Legs,14,143,143,191,204,209,293,293,154,154,204,209,209,142.45
22799,,,,,,,,,,,Aff,1,Two Hand,14,143,143,247,281,338,338,402,217,217,265,338,338,142.505
30534,,,,,,,,,,,Enh,1,Legs,14,143,143,210,213,237,237,350,183,183,213,237,237,142.514
33501,,,,,,,,,,,Tank,4,Legs,14,147,143,168,204,226,226,271,168,168,204,226,226,146.304
30993,,,,,,,,,,,Tank,3,Legs,14,144,144,168,204,226,226,271,168,168,204,226,226,143.382
28740,,,,,,,,,,,BM,1,Legs,14,144,144,221,242,262,262,369,197,197,242,262,262,143.55
35700,,,,,,,,,,,Bear,5,Trinket,14,144,144,243,243,249,249,358,243,243,243,249,249,143.7121
27467,,,,,,,,,,,Cat,1,Feet,14,145,145,258,258,292,302,302,238,238,238,292,292,144.5
28203,,,,,,,,,,,Tank,1,Chest,14,145,145,197,217,257,257,284,197,197,217,257,257,144.5
35046,,,,,,,,,,,Enh,5,Shoulders,14,145,145,141,178,187,187,237,119,119,178,187,187,144.519
35004,,,,,,,,,,,Dest,5,Head,14,145,145,148,175,225,225,247,147,147,175,193,193,144.65
30045,,,,,,,,,,,BM,2,Feet,14,145,145,153,164,198,198,258,133,133,164,193,193,144.85
33700,,,,,,,,,,,Rog,3,Hands,14,147,147,169,209,271,271,311,169,169,187,228,228,146.37
28750,,,,,,,,,,,Rog,1,Waist,14,147,147,167,254,254,254,333,165,165,254,254,254,146.58
32647,,,,,,,,,,,Cat,3,Wrist,14,147,147,156,171,230,230,240,156,156,171,212,212,147
31131,,,,,,,,,,,Cat,1,Waist,14,164,147,218,326,326,326,335,214,214,326,326,326,163.2
32025,,,,,,,,,,,BM,2,Two Hand,14,148,148,208,212,250,250,327,208,208,212,212,212,147.1
23535,,,,,,,,,,,Prot,1,Head,14,148,148,186,200,222,222,245,186,186,186,222,222,147.727
30980,,,,,,,,,,,Prot,3,Shoulders,14,149,149,151,169,174,174,201,144,144,169,174,174,148.532
31700,,,,,,,,,,,Resto,1,Two Hand,14,151,151,455,552,552,690,690,432,432,552,552,552,150.24
28742,,,,,,,,,,,Heal,3,Legs,14,151,151,201,218,218,279,279,173,173,218,218,218,151
28931,,,,,,,,,,,Dest,1,One Hand,14,171,151,292,300,364,364,411,279,279,289,337,337,170.449
28935,,,,,,,,,,,Owl,1,Two Hand,14,175,151,260,295,343,343,412,234,234,287,343,343,174.4
35407,,,,,,,,,,,Prot,1,Chest,14,152,152,223,229,247,273,273,204,204,229,247,273,151.516
32809,,,,,,,,,,,SV,2,Wrist,14,153,153,172,189,239,239,285,172,172,189,221,221,152.32
30535,,,,,,,,,,,Enh,1,Legs,14,153,153,210,213,237,237,350,183,183,213,237,237,152.361
27773,,,,,,,,,,,BM,1,Legs,14,153,153,221,242,262,262,369,197,197,242,262,262,152.4
27453,,,,,,,,,,,SV,1,Ring,14,153,153,180,204,239,248,271,180,180,181,239,248,152.62
32335,,,,,,,,,,,Cat,3,Ring,14,153,153,168,195,222,222,222,152,152,167,189,216,152.676
32041,,,,,,,,,,,Tank,2,Head,14,154,154,177,203,246,246,270,177,177,203,246,246,153.174
28334,,,,,,,,,,,BM,1,Chest,14,154,154,210,234,265,265,373,186,186,228,254,254,153.4
28935,,,,,,,,,,,Ele,1,Two Hand,14,160,154,245,291,367,367,367,238,238,291,367,367,159.9
28959,,,,,,,,,,,Ele,1,Two Hand,14,160,154,245,291,367,367,367,238,238,291,367,367,159.9
28931,,,,,,,,,,,Fire,1,One Hand,14,173,154,301,305,374,374,419,288,288,298,348,348,172.8
31109,,,,,,,,,,,BM,1,Head,14,173,154,228,250,353,353,397,213,213,239,322,322,172.85
29345,,,,,,,,,,,Holy,1,Legs,14,155,155,261,279,279,343,343,222,222,279,279,290,154.18
22799,,,,,,,,,,,Owl,1,Two Hand,14,155,155,260,295,343,343,412,234,234,287,343,343,154.58
32662,,,,,,,,,,,Ele,1,Two Hand,14,155,155,245,291,367,367,367,238,238,291,367,367,154.62
25833,,,,,,,,,,,Rog,1,Legs,14,155,155,277,277,300,300,443,208,208,261,300,300,155
29130,,,,,,,,,,,Owl,1,Two Hand,14,177,155,260,295,343,343,412,234,234,287,343,343,176.88
29264,,,,,,,,,,,Cat,1,Waist,14,156,156,218,326,326,326,335,214,214,326,326,326,155.682
30891,,,,,,,,,,,Cat,3,Feet,14,207,156,258,258,292,302,302,238,238,238,292,292,206.8
30533,,,,,,,,,,,Prot,1,Legs,14,157,157,167,201,219,219,253,163,163,192,218,218,156.345
29097,,,,,,,,,,,Cat,1,Hands,14,157,157,235,240,240,240,409,235,235,240,240,240,156.512
23039,,,,,,,,,,,SV,1,Two Hand,14,181,157,289,289,411,411,516,289,289,289,366,366,180.3
32055,,,,,,,,,,,Dest,2,Two Hand,6,359,322,315,359,437,437,502,283,283,348,437,437,358.591
28741,,,,,,,,,,,Enh,1,Legs,14,204,157,210,213,237,237,350,183,183,213,237,237,203.624
31622,,,,,,,,,,,Holy,1,Head,14,158,158,307,331,331,396,396,290,290,331,331,364,157.038
30685,,,,,,,,,,,SV,1,Wrist,14,158,158,172,189,239,239,285,172,172,189,221,221,157.62
34797,,,,,,,,,,,Aff,5,Two Hand,14,191,158,247,281,338,338,402,217,217,265,338,338,190.992
28796,,,,,,,,,,,Rog,1,Head,14,234,158,282,317,421,421,480,248,248,317,369,369,233.56
27412,,,,,,,,,,,Resto,1,Two Hand,14,159,159,455,552,552,690,690,432,432,552,552,552,158.08
31727,,,,,,,,,,,Bear,1,Neck,14,159,159,230,248,248,334,379,222,222,248,248,268,158.7956
30681,,,,,,,,,,,Cat,1,Feet,14,160,160,258,258,292,302,302,238,238,238,292,292,159.5
32083,,,,,,,,,,,Tank,1,Head,14,160,160,177,203,246,246,270,177,177,203,246,246,159.97
31288,,,,,,,,,,,Cat,1,Feet,14,184,160,258,258,292,302,302,238,238,238,292,292,183.2
22961,,,,,,,,,,,SV,1,Ring,14,161,161,180,204,239,248,271,180,180,181,239,248,160.62
27779,,,,,,,,,,,Bear,1,Neck,14,199,161,230,248,248,334,379,222,222,248,248,268,198.9174
32814,,,,,,,,,,,SV,2,Wrist,14,162,162,172,189,239,239,285,172,172,189,221,221,161.18
22512,,,,,,,,,,,Holy,3,Chest,14,162,162,267,310,310,360,360,229,229,310,310,310,161.648
28587,,,,,,,,,,,BM,1,Two Hand,14,162,162,208,212,250,250,327,208,208,212,212,212,162
27412,,,,,,,,,,,Tree,1,Two Hand,14,163,163,450,516,516,650,650,405,405,516,516,516,162.2
31963,,,,,,,,,,,BM,2,Legs,14,163,163,221,242,262,262,369,197,197,242,262,262,162.45
29153,,,,,,,,,,,Aff,1,One Hand,14,163,163,232,234,285,285,319,219,219,223,260,260,162.467
28621,,,,,,,,,,,Prot,1,Legs,14,163,163,167,201,219,219,253,163,163,192,218,218,162.558
35091,,,,,,,,,,,Tank,5,Legs,14,165,163,168,204,226,226,271,168,168,204,226,226,164.516
30372,,,,,,,,,,,Cat,1,Waist,14,193,163,218,326,326,326,335,214,214,326,326,326,192.5
30644,,,,,,,,,,,Rog,1,Hands,14,164,164,169,209,271,271,311,169,169,187,228,228,163.99
27868,,,,,,,,,,,Dest,1,One Hand,14,165,165,292,300,364,364,411,279,279,289,337,337,164.293
32461,,,,,,,,,,,Prot,2,Head,14,174,165,186,200,222,222,245,186,186,186,222,222,173.409
30011,,,,,,,,,,,Fire,1,Two Hand,14,190,165,325,371,435,435,515,294,294,362,435,435,189.982
29515,,,,,,,,,,,Enh,1,Chest,14,166,166,216,232,267,267,352,181,181,208,223,223,165.104
28224,,,,,,,,,,,BM,1,Head,14,193,166,228,250,353,353,397,213,213,239,322,322,192.475
22514,,,,,,,,,,,Holy,1,Head,14,167,167,307,331,331,396,396,290,290,331,331,364,166.025
28615,,,,,,,,,,,BM,1,Head,14,167,167,228,250,353,353,397,213,213,239,322,322,166.075
32020,,,,,,,,,,,Tank,2,Chest,14,167,167,197,217,257,257,284,197,197,217,257,257,166.8
30535,,,,,,,,,,,Rog,1,Legs,14,167,167,277,277,300,300,443,208,208,261,300,300,166.96
27509,,,,,,,,,,,Cat,1,Hands,14,192,167,235,240,240,240,409,235,235,240,240,240,191.9
35359,,,,,,,,,,,Cat,1,Shoulders,14,169,169,243,281,285,285,339,240,240,281,285,285,168.022
28434,,,,,,,,,,,BM,1,Two Hand,14,169,169,208,212,250,250,327,208,208,212,212,212,168.85
32473,,,,,,,,,,,Prot,2,Head,14,179,170,186,200,222,222,245,186,186,186,222,222,178.559
28732,,,,,,,,,,,BM,1,Head,14,206,170,228,250,353,353,397,213,213,239,322,322,205.7
32080,,,,,,,,,,,Cat,1,Shoulders,14,171,171,243,281,285,285,339,240,240,281,285,285,170.5
28730,,,,,,,,,,,Bear,1,Ring,14,171,171,268,268,323,323,338,268,268,268,323,323,171
27868,,,,,,,,,,,Fire,1,One Hand,14,172,172,301,305,374,374,419,288,288,298,348,348,171.16
28343,,,,,,,,,,,Bear,1,Neck,14,172,172,230,248,248,334,379,222,222,248,248,268,171.7639
29515,,,,,,,,,,,BM,1,Chest,14,173,173,210,234,265,265,373,186,186,228,254,254,172.2
23554,,,,,,,,,,,Aff,1,One Hand,14,173,173,232,234,285,285,319,219,219,223,260,260,172.73
23554,,,,,,,,,,,Shad,1,One Hand,14,173,173,229,238,262,262,322,223,223,227,249,249,172.9475
30223,,,,,,,,,,,Cat,2,Hands,14,174,174,235,240,240,240,409,235,235,240,240,240,173.81
31545,,,,,,,,,,,Cat,1,Legs,14,212,174,371,371,385,385,581,329,329,338,360,360,211.1
29148,,,,,,,,,,,SV,1,Shoulders,14,197,175,238,293,318,318,420,238,238,293,318,318,196.7
31464,,,,,,,,,,,SV,1,Waist,14,197,175,232,284,340,340,388,220,220,271,314,314,196.75
30674,,,,,,,,,,,Cat,1,Feet,14,176,176,258,258,292,302,302,238,238,238,292,292,175.044
27545,,,,,,,,,,,Rog,1,Legs,14,176,176,277,277,300,300,443,208,208,261,300,300,175.52
32495,,,,,,,,,,,Heal,3,Head,14,176,176,194,213,213,273,273,188,188,213,213,225,175.7
32261,,,,,,,,,,,Bear,3,Ring,14,238,176,268,268,323,323,338,268,268,268,323,323,237.5519
29068,,,,,,,,,,,Tank,1,Head,14,177,177,177,203,246,246,270,177,177,203,246,246,176.15
28843,,,,,,,,,,,Enh,1,Head,14,178,178,233,270,352,352,400,219,219,245,317,317,177.796
29058,,,,,,,,,,,Holy,2,Head,14,178,178,307,331,331,396,396,290,290,331,331,364,177.84
30916,,,,,,,,,,,Holy,3,Legs,14,178,178,261,279,279,343,343,222,222,279,279,290,177.926
34901,,,,,,,,,,,Heal,4,Legs,14,179,179,201,218,218,279,279,173,173,218,218,218,179
30161,,,,,,,,,,,Holy,3,Head,14,180,180,307,331,331,396,396,290,290,331,331,364,179.768
33501,,,,,,,,,,,Prot,4,Legs,14,206,180,167,201,219,219,253,163,163,192,218,218,205.78
28344,,,,,,,,,,,SV,1,Shoulders,14,181,181,238,293,318,318,420,238,238,293,318,318,180.25
32854,,,,,,,,,,,Ele,1,Two Hand,14,181,181,245,291,367,367,367,238,238,291,367,367,180.68
27509,,,,,,,,,,,SV,1,Hands,14,206,181,271,274,349,349,441,271,271,271,349,349,205.75
25789,,,,,,,,,,,SV,1,Waist,14,217,181,232,284,340,340,388,220,220,271,314,314,216.25
35064,,,,,,,,,,,BM,5,Two Hand,14,182,182,208,212,250,250,327,208,208,212,212,212,181.05
34605,,,,,,,,,,,Heal,4,Chest,14,182,182,204,223,223,293,293,188,188,223,223,292,181.66
33749,,,,,,,,,,,Tank,3,Chest,14,183,182,197,217,257,257,284,197,197,217,257,257,182.534
35109,,,,,,,,,,,Dest,5,Two Hand,5,381,381,315,359,437,437,502,283,283,348,437,437,380.734
30185,,,,,,,,,,,Enh,2,Chest,14,215,183,216,232,267,267,352,181,181,208,223,223,214.488
29262,,,,,,,,,,,SV,1,Feet,14,184,184,266,284,312,312,364,246,246,284,312,312,183.46
34540,,,,,,,,,,,Dest,3,Two Hand,2,397,354,315,359,437,437,502,283,283,348,437,437,396.176
35514,,,,,,,,,,,Shad,3,Two Hand,14,185,185,224,254,324,324,353,208,208,249,324,324,184.0935
28192,,,,,,,,,,,Enh,1,Head,14,185,185,233,270,352,352,400,219,219,245,317,317,184.441
28335,,,,,,,,,,,SV,1,Hands,14,185,185,271,274,349,349,441,271,271,271,349,349,184.56
29128,,,,,,,,,,,Bear,1,Ring,14,185,185,268,268,323,323,338,268,268,268,323,323,184.8755
29511,,,,,,,,,,,SV,1,Hands,14,186,186,271,274,349,349,441,271,271,271,349,349,185.46
29525,,,,,,,,,,,BM,1,Chest,14,204,186,210,234,265,265,373,186,186,228,254,254,203.9
32769,,,,,,,,,,,Cat,1,Waist,14,187,187,218,326,326,326,335,214,214,326,326,326,186.15
30022,,,,,,,,,,,Bear,2,Neck,14,187,187,230,248,248,334,379,222,222,248,248,268,186.4912
31109,,,,,,,,,,,Rog,1,Head,14,218,187,282,317,421,421,480,248,248,317,369,369,217.96
34540,,,,,,,,,,,Dest,3,Two Hand,2,397,354,315,359,437,437,502,283,283,348,437,437,396.176
23554,,,,,,,,,,,Owl,1,One Hand,14,188,188,244,250,275,275,336,234,234,234,258,258,187.82
35367,,,,,,,,,,,Rog,1,Head,14,190,190,282,317,421,421,480,248,248,317,369,369,189.68
27899,,,,,,,,,,,Tank,1,One Hand,14,190,190,249,263,289,289,293,249,249,263,289,289,189.69
23554,,,,,,,,,,,Ele,1,One Hand,14,190,190,235,236,260,260,349,232,232,232,260,260,189.89
29261,,,,,,,,,,,SV,1,Waist,14,211,190,232,284,340,340,388,220,220,271,314,314,210.88
27986,,,,,,,,,,,SV,1,Two Hand,14,191,191,289,289,411,411,516,289,289,289,366,366,190.12
30101,,,,,,,,,,,BM,2,Chest,14,232,191,210,234,265,265,373,186,186,228,254,254,231.45
28341,,,,,,,,,,,Fire,1,Two Hand,14,216,192,325,371,435,435,515,294,294,362,435,435,215.146
33328,,,,,,,,,,,Enh,4,Chest,14,194,194,216,232,267,267,352,181,181,208,223,223,193.324
28449,,,,,,,,,,,SV,1,Feet,14,194,194,266,284,312,312,364,246,246,284,312,312,193.77
28450,,,,,,,,,,,SV,1,Waist,14,194,194,232,284,340,340,388,220,220,271,314,314,193.77
29973,,,,,,,,,,,Cat,1,Chest,14,220,194,328,369,429,454,561,299,299,329,387,430,219.4
31343,,,,,,,,,,,Holy,4,Legs,14,195,195,261,279,279,343,343,222,222,279,279,290,194.357
22801,,,,,,,,,,,Tree,1,Two Hand,14,195,195,450,516,516,650,650,405,405,516,516,516,194.4
30332,,,,,,,,,,,Bear,1,Wrist,14,224,195,307,340,413,415,484,307,307,340,409,415,223.942
22799,,,,,,,,,,,Fire,1,Two Hand,14,196,196,325,371,435,435,515,294,294,362,435,435,195.378
