ItemID,Spec,GamePhase,ItemPhase,Slot,Rank,FEPV,FHCEVP,P1max,P2max,P3max,P4max,P5max,P1maxHC,P2maxHC,P3maxHC,P4maxHC,P5maxHC,EPV
33830,Tank,4,4,Trinket,11,44,44,60,68,68,68,68,60,60,68,68,68,43.35
33830,Tank,5,4,Trinket,14,44,44,60,68,68,68,68,60,60,68,68,68,43.35
33831,Ret,4,4,Trinket,4,46,46,114,114,114,114,114,114,114,114,114,114,45.795
33831,BM,4,4,Trinket,4,150,150,252,252,252,252,252,252,252,252,252,252,150
33831,SV,4,4,Trinket,4,150,150,304,304,304,304,304,304,304,304,304,304,150
33831,Cat,5,4,Trinket,5,150,150,217,217,219,219,233,217,217,217,217,217,150
33831,Enh,5,4,Trinket,5,150,150,280,280,280,280,280,280,280,280,280,280,150
33831,BM,5,4,Trinket,5,150,150,252,252,252,252,252,252,252,252,252,252,150
33831,SV,5,4,Trinket,5,150,150,304,304,304,304,304,304,304,304,304,304,150
33831,Fury,4,4,Trinket,6,67,67,168,168,168,168,168,168,168,168,168,168,66.75
33831,Arms,4,4,Trinket,6,69,69,89,160,160,160,160,89,89,160,160,160,68.175
33831,Ret,5,4,Trinket,7,46,46,114,114,114,114,114,114,114,114,114,114,45.795
33831,Rog,4,4,Trinket,7,150,150,338,338,338,338,338,338,338,338,338,338,150
33831,Bear,4,4,Trinket,7,150,150,243,243,249,249,358,243,243,243,249,249,150
33831,Cat,5,4,Trinket,8,150,150,217,217,219,219,233,217,217,217,217,217,150
33831,Enh,5,4,Trinket,8,150,150,280,280,280,280,280,280,280,280,280,280,150
33831,Fury,5,4,Trinket,9,67,67,168,168,168,168,168,168,168,168,168,168,66.75
33831,Arms,5,4,Trinket,9,69,69,89,160,160,160,160,89,89,160,160,160,68.175
33831,Rog,5,4,Trinket,9,150,150,338,338,338,338,338,338,338,338,338,338,150
33831,Bear,5,4,Trinket,11,150,150,243,243,249,249,358,243,243,243,249,249,150
33876,SV,3,3,Wrist,7,179,179,172,189,239,239,285,172,172,189,221,221,178.9
33876,BM,3,3,Wrist,9,103,103,96,117,148,148,187,96,96,117,143,143,102.25
33876,SV,4,3,Wrist,9,179,179,172,189,239,239,285,172,172,189,221,221,178.9
33876,BM,4,3,Wrist,11,103,103,96,117,148,148,187,96,96,117,143,143,102.25
33876,SV,5,3,Wrist,11,179,179,172,189,239,239,285,172,172,189,221,221,178.9
33876,Enh,3,3,Wrist,12,90,90,99,102,138,138,197,99,99,102,138,138,89.632
33876,BM,5,3,Wrist,13,103,103,96,117,148,148,187,96,96,117,143,143,102.25
33876,Enh,4,3,Wrist,15,90,90,99,102,138,138,197,99,99,102,138,138,89.632
33877,SV,3,3,Waist,7,240,240,232,284,340,340,388,220,220,271,314,314,239.63
33877,SV,4,3,Waist,8,240,240,232,284,340,340,388,220,220,271,314,314,239.63
33877,BM,3,3,Waist,11,134,134,144,189,217,217,268,140,140,164,194,194,133.55
33877,SV,5,3,Waist,11,240,240,232,284,340,340,388,220,220,271,314,314,239.63
33877,BM,4,3,Waist,13,134,134,144,189,217,217,268,140,140,164,194,194,133.55
33878,SV,3,3,Feet,9,240,240,266,284,312,312,364,246,246,284,312,312,239.63
33878,SV,4,3,Feet,10,240,240,266,284,312,312,364,246,246,284,312,312,239.63
33878,BM,3,3,Feet,12,134,134,153,164,198,198,258,133,133,164,193,193,133.55
33878,SV,5,3,Feet,13,240,240,266,284,312,312,364,246,246,284,312,312,239.63
33878,BM,4,3,Feet,14,134,134,153,164,198,198,258,133,133,164,193,193,133.55
33879,Bear,3,3,Waist,4,491,491,431,601,601,601,606,431,431,601,601,601,490.1026
33879,Cat,3,3,Waist,5,220,220,218,326,326,326,335,214,214,326,326,326,219.25
33879,Bear,4,3,Waist,5,491,491,431,601,601,601,606,431,431,601,601,601,490.1026
33879,Cat,4,3,Waist,7,220,220,218,326,326,326,335,214,214,326,326,326,219.25
33879,Bear,5,3,Waist,9,491,491,431,601,601,601,606,431,431,601,601,601,490.1026
33879,Cat,5,3,Waist,11,220,220,218,326,326,326,335,214,214,326,326,326,219.25
33879,Rog,3,3,Waist,13,135,135,167,254,254,254,333,165,165,254,254,254,134.05
33879,Rog,4,3,Waist,15,135,135,167,254,254,254,333,165,165,254,254,254,134.05
33880,Cat,3,3,Feet,4,220,220,258,258,292,302,302,238,238,238,292,292,219.25
33880,Bear,3,3,Feet,4,519,519,475,560,603,603,795,475,475,519,603,603,518.6197
33880,Bear,4,3,Feet,5,519,519,475,560,603,603,795,475,475,519,603,603,518.6197
33880,Cat,4,3,Feet,6,220,220,258,258,292,302,302,238,238,238,292,292,219.25
33880,Bear,5,3,Feet,8,519,519,475,560,603,603,795,475,475,519,603,603,518.6197
33880,Rog,3,3,Feet,9,135,135,189,189,222,227,309,157,157,157,222,222,134.05
33880,Cat,5,3,Feet,10,220,220,258,258,292,302,302,238,238,238,292,292,219.25
33880,Rog,4,3,Feet,11,135,135,189,189,222,227,309,157,157,157,222,222,134.05
33880,Rog,5,3,Feet,15,135,135,189,189,222,227,309,157,157,157,222,222,134.05
33881,Cat,4,3,Wrist,2,212,212,156,171,230,230,240,156,156,171,212,212,211.622
33881,Bear,3,3,Wrist,2,409,409,307,340,413,415,484,307,307,340,409,415,408.5264
33881,Bear,4,3,Wrist,3,409,409,307,340,413,415,484,307,307,340,409,415,408.5264
33881,Rog,3,3,Wrist,4,135,135,101,130,174,174,231,100,100,130,157,157,134.18
33881,Cat,5,3,Wrist,4,212,212,156,171,230,230,240,156,156,171,212,212,211.622
33881,Rog,4,3,Wrist,5,135,135,101,130,174,174,231,100,100,130,157,157,134.18
33881,Bear,5,3,Wrist,6,409,409,307,340,413,415,484,307,307,340,409,415,408.5264
33881,Rog,5,3,Wrist,8,135,135,101,130,174,174,231,100,100,130,157,157,134.18
33882,Shad,3,3,Waist,15,43,43,79,98,98,98,107,79,79,80,90,90,42.984
33883,Arc,3,3,Wrist,8,35,35,36,37,60,60,74,36,36,37,60,60,34.957
33883,Dest,3,3,Wrist,8,61,61,70,70,91,91,116,70,70,70,91,91,60.888
33883,Shad,3,3,Wrist,9,43,43,59,59,64,64,75,59,59,59,64,64,42.24
33883,Aff,3,3,Wrist,9,46,46,55,55,73,73,91,55,55,55,70,70,45.646
33883,Fire,4,3,Wrist,10,61,61,72,73,90,90,111,72,72,73,84,84,60.21
33883,Dest,4,3,Wrist,10,61,61,70,70,91,91,116,70,70,70,91,91,60.888
33883,Arc,4,3,Wrist,11,35,35,36,37,60,60,74,36,36,37,60,60,34.957
33883,Shad,4,3,Wrist,11,43,43,59,59,64,64,75,59,59,59,64,64,42.24
33883,Aff,4,3,Wrist,11,46,46,55,55,73,73,91,55,55,55,70,70,45.646
33883,Fire,4,3,Wrist,12,61,61,72,73,90,90,111,72,72,73,84,84,60.21
33883,Shad,5,3,Wrist,14,43,43,59,59,64,64,75,59,59,59,64,64,42.24
33883,Aff,5,3,Wrist,14,46,46,55,55,73,73,91,55,55,55,70,70,45.646
33883,Dest,5,3,Wrist,14,61,61,70,70,91,91,116,70,70,70,91,91,60.888
33883,Arc,5,3,Wrist,15,35,35,36,37,60,60,74,36,36,37,60,60,34.957
33884,Arc,3,3,Feet,10,43,43,50,53,65,67,94,50,50,53,65,67,42.229
33884,Arc,4,3,Feet,11,43,43,50,53,65,67,94,50,50,53,65,67,42.229
33884,Shad,3,3,Feet,14,43,43,82,82,82,82,100,82,82,82,82,82,42.984
33884,Arc,5,3,Feet,15,43,43,50,53,65,67,94,50,50,53,65,67,42.229
33884,Shad,5,3,Feet,15,43,43,82,82,82,82,100,82,82,82,82,82,42.984
33885,Tree,3,2,Waist,9,89,89,136,136,136,141,141,121,121,134,134,134,88.5
33885,Tree,4,3,Waist,11,89,89,136,136,136,141,141,121,121,134,134,134,88.5
33885,Tree,5,4,Waist,14,89,89,136,136,136,141,141,121,121,134,134,134,88.5
33886,Tree,3,2,Feet,11,89,89,142,142,142,142,142,142,142,142,142,142,88.5
33886,Tree,4,3,Feet,12,89,89,142,142,142,142,142,142,142,142,142,142,88.5
33887,Tree,3,2,Wrist,8,73,73,90,101,101,112,112,90,90,101,101,101,72.1
33887,Tree,4,3,Wrist,10,73,73,90,101,101,112,112,90,90,101,101,101,72.1
33887,Tree,5,4,Wrist,13,73,73,90,101,101,112,112,90,90,101,101,101,72.1
33888,Tank,3,3,Waist,5,118,118,118,144,181,181,188,118,118,144,181,181,117.55
33888,Tank,4,3,Waist,7,118,118,118,144,181,181,188,118,118,144,181,181,117.55
33888,Tank,5,3,Waist,10,118,118,118,144,181,181,188,118,118,144,181,181,117.55
33889,Tank,4,3,Wrist,4,97,97,89,98,119,119,146,89,89,98,119,119,96.1
33889,Tank,5,3,Wrist,6,97,97,89,98,119,119,146,89,89,98,119,119,96.1
33890,Tank,3,3,Feet,6,129,129,117,149,179,179,182,117,117,149,179,179,128.95
33890,Tank,4,3,Feet,8,129,129,117,149,179,179,182,117,117,149,179,179,128.95
33890,Tank,5,3,Feet,11,129,129,117,149,179,179,182,117,117,149,179,179,128.95
33891,Bear,3,3,Waist,5,473,473,431,601,601,601,606,431,431,601,601,601,472.8915
33891,Bear,4,3,Waist,6,473,473,431,601,601,601,606,431,431,601,601,601,472.8915
33891,Rog,3,3,Waist,9,147,147,167,254,254,254,333,165,165,254,254,254,146.37
33891,Cat,3,3,Waist,10,201,201,218,326,326,326,335,214,214,326,326,326,200.53
33891,Bear,5,3,Waist,10,473,473,431,601,601,601,606,431,431,601,601,601,472.8915
33891,Rog,4,3,Waist,11,147,147,167,254,254,254,333,165,165,254,254,254,146.37
33891,Cat,4,3,Waist,12,201,201,218,326,326,326,335,214,214,326,326,326,200.53
33891,Rog,5,3,Waist,15,147,147,167,254,254,254,333,165,165,254,254,254,146.37
33892,Bear,3,3,Feet,5,502,502,475,560,603,603,795,475,475,519,603,603,501.4086
33892,Rog,3,3,Feet,7,147,147,189,189,222,227,309,157,157,157,222,222,146.37
33892,Bear,4,3,Feet,7,502,502,475,560,603,603,795,475,475,519,603,603,501.4086
33892,Rog,4,3,Feet,8,147,147,189,189,222,227,309,157,157,157,222,222,146.37
33892,Cat,3,3,Feet,10,201,201,258,258,292,302,302,238,238,238,292,292,200.53
33892,Bear,5,3,Feet,10,502,502,475,560,603,603,795,475,475,519,603,603,501.4086
33892,Rog,5,3,Feet,12,147,147,189,189,222,227,309,157,157,157,222,222,146.37
33892,Cat,4,3,Feet,12,201,201,258,258,292,302,302,238,238,238,292,292,200.53
33893,Bear,3,3,Wrist,3,372,372,307,340,413,415,484,307,307,340,409,415,371.0314
33893,Cat,3,3,Wrist,4,177,177,156,171,230,230,240,156,156,171,212,212,176.94
33893,Bear,4,3,Wrist,4,372,372,307,340,413,415,484,307,307,340,409,415,371.0314
33893,Cat,4,3,Wrist,5,177,177,156,171,230,230,240,156,156,171,212,212,176.94
33893,Rog,3,3,Wrist,6,127,127,101,130,174,174,231,100,100,130,157,157,126.77
33893,Rog,4,3,Wrist,7,127,127,101,130,174,174,231,100,100,130,157,157,126.77
33893,Bear,5,3,Wrist,7,372,372,307,340,413,415,484,307,307,340,409,415,371.0314
33893,Cat,5,3,Wrist,8,177,177,156,171,230,230,240,156,156,171,212,212,176.94
33893,Rog,5,3,Wrist,10,127,127,101,130,174,174,231,100,100,130,157,157,126.77
33894,Enh,3,3,Wrist,6,103,103,99,102,138,138,197,99,99,102,138,138,102.359
33894,Enh,4,3,Wrist,8,103,103,99,102,138,138,197,99,99,102,138,138,102.359
33894,Enh,5,3,Wrist,11,103,103,99,102,138,138,197,99,99,102,138,138,102.359
33895,Enh,3,3,Waist,14,127,127,135,217,217,217,272,135,135,217,217,217,126.122
33896,Enh,3,3,Feet,15,126,126,141,153,186,186,277,135,135,145,178,178,125.411
33897,Ele,3,3,Wrist,5,58,58,59,59,74,74,91,59,59,59,74,74,57.99
33897,Ele,4,3,Wrist,6,58,58,59,59,74,74,91,59,59,59,74,74,57.99
33897,Ele,5,3,Wrist,8,58,58,59,59,74,74,91,59,59,59,74,74,57.99
33898,Ele,3,3,Waist,11,67,67,81,96,110,110,125,81,81,89,110,110,66.32
33898,Ele,4,3,Waist,14,67,67,81,96,110,110,125,81,81,89,110,110,66.32
33899,Ele,3,3,Feet,10,67,67,79,79,87,87,124,79,79,79,87,87,66.32
33899,Ele,4,3,Feet,13,67,67,79,79,87,87,124,79,79,79,87,87,66.32
33900,Holy,3,2,Waist,8,135,135,195,207,207,257,257,162,162,207,207,207,134.168
33900,Holy,4,3,Waist,9,135,135,195,207,207,257,257,162,162,207,207,207,134.168
33900,Holy,5,4,Waist,13,135,135,195,207,207,257,257,162,162,207,207,207,134.168
33901,Holy,3,2,Wrist,7,108,108,121,165,165,196,196,121,121,165,165,165,107.472
33901,Holy,4,3,Wrist,9,108,108,121,165,165,196,196,121,121,165,165,165,107.472
33901,Holy,5,4,Wrist,12,108,108,121,165,165,196,196,121,121,165,165,165,107.472
33902,Holy,3,2,Feet,9,135,135,190,203,203,257,257,162,162,203,203,208,134.168
33902,Holy,4,3,Feet,10,135,135,190,203,203,257,257,162,162,203,203,208,134.168
33902,Holy,5,4,Feet,14,135,135,190,203,203,257,257,162,162,203,203,208,134.168
33903,Heal,3,2,Waist,14,97,97,137,159,159,188,188,125,125,159,159,159,96.9
33904,Heal,3,2,Wrist,9,93,93,96,121,121,122,122,90,90,121,121,121,92.1
33904,Tank,3,3,Wrist,11,78,78,89,98,119,119,146,89,89,98,119,119,77.2
33904,Tank,4,3,Wrist,12,78,78,89,98,119,119,146,89,89,98,119,119,77.2
33904,Heal,4,3,Wrist,12,93,93,96,121,121,122,122,90,90,121,121,121,92.1
33904,Heal,5,4,Wrist,14,93,93,96,121,121,122,122,90,90,121,121,121,92.1
33905,Heal,3,2,Feet,12,97,97,140,140,140,182,182,140,140,140,140,140,96.9
33905,Heal,4,3,Feet,15,97,97,140,140,140,182,182,140,140,140,140,140,96.9
33906,Resto,3,2,Wrist,4,96,96,90,130,131,146,146,90,90,130,130,130,95.02
33906,Resto,4,3,Wrist,6,96,96,90,130,131,146,146,90,90,130,130,130,95.02
33906,Resto,5,4,Wrist,8,96,96,90,130,131,146,146,90,90,130,130,130,95.02
33907,Resto,3,2,Waist,11,103,103,138,173,173,210,210,121,121,173,173,173,102.77
33907,Resto,4,3,Waist,14,103,103,138,173,173,210,210,121,121,173,173,173,102.77
33908,Resto,3,2,Feet,7,103,103,129,129,135,210,210,129,129,129,135,135,102.77
33908,Resto,4,3,Feet,9,103,103,129,129,135,210,210,129,129,129,135,135,102.77
33908,Resto,5,4,Feet,14,103,103,129,129,135,210,210,129,129,129,135,135,102.77
33909,Prot,3,3,Waist,11,120,120,126,138,168,168,205,126,126,138,168,168,119.165
33909,Prot,4,3,Waist,13,120,120,126,138,168,168,205,126,126,138,168,168,119.165
33909,Arms,3,3,Waist,15,65,65,80,106,106,106,137,80,80,106,106,106,64.84
33909,Fury,3,3,Waist,15,66,66,82,114,114,114,162,82,82,114,114,114,65.94
33910,Prot,3,3,Wrist,6,98,98,98,99,106,107,116,98,98,98,106,107,97.08
33910,Prot,4,3,Wrist,7,98,98,98,99,106,107,116,98,98,98,106,107,97.08
33910,Tank,3,3,Wrist,9,80,80,89,98,119,119,146,89,89,98,119,119,79.046
33910,Arms,3,3,Wrist,10,53,53,63,69,71,71,107,63,63,63,63,63,52.8
33910,Tank,4,3,Wrist,10,80,80,89,98,119,119,146,89,89,98,119,119,79.046
33910,Ret,3,3,Wrist,11,38,38,44,46,51,51,87,44,44,44,51,51,37.8063
33910,Prot,5,3,Wrist,11,98,98,98,99,106,107,116,98,98,98,106,107,97.08
33910,Ret,4,3,Wrist,12,38,38,44,46,51,51,87,44,44,44,51,51,37.8063
33910,Fury,3,3,Wrist,12,54,54,65,70,73,73,113,65,65,65,72,72,53.34
33910,Arms,4,3,Wrist,13,53,53,63,69,71,71,107,63,63,63,63,63,52.8
33910,Ret,5,3,Wrist,15,38,38,44,46,51,51,87,44,44,44,51,51,37.8063
33910,Fury,4,3,Wrist,15,54,54,65,70,73,73,113,65,65,65,72,72,53.34
33910,Tank,5,3,Wrist,15,80,80,89,98,119,119,146,89,89,98,119,119,79.046
33911,Prot,3,3,Feet,5,130,130,125,129,172,172,180,125,125,129,160,160,129.197
33911,Prot,4,3,Feet,8,130,130,125,129,172,172,180,125,125,129,160,160,129.197
33911,Prot,5,3,Feet,12,130,130,125,129,172,172,180,125,125,129,160,160,129.197
33911,Fury,3,3,Feet,14,66,66,70,77,99,99,140,67,67,75,94,94,65.94
33911,Ret,3,3,Feet,15,46,46,51,55,67,67,112,51,51,55,66,66,45.7426
33911,Arms,3,3,Feet,15,65,65,70,76,98,98,121,67,67,73,91,91,64.84
33911,Tank,3,3,Feet,15,106,106,117,149,179,179,182,117,117,149,179,179,105.46
33912,Arc,3,3,Waist,9,49,49,59,59,78,78,97,59,59,59,78,78,48.343
33912,Arc,4,3,Waist,10,49,49,59,59,78,78,97,59,59,59,78,78,48.343
33912,Aff,3,3,Waist,10,59,59,78,122,122,122,142,78,78,89,97,97,58.933
33912,Aff,4,3,Waist,11,59,59,78,122,122,122,142,78,78,89,97,97,58.933
33912,Fire,3,3,Waist,12,85,85,117,153,153,153,161,117,117,118,131,131,84.738
33912,Arc,5,3,Waist,13,49,49,59,59,78,78,97,59,59,59,78,78,48.343
33912,Aff,5,3,Waist,13,59,59,78,122,122,122,142,78,78,89,97,97,58.933
33912,Dest,3,3,Waist,13,80,80,111,147,147,147,176,111,111,111,125,125,79.869
33912,Fire,4,3,Waist,13,85,85,117,153,153,153,161,117,117,118,131,131,84.738
33912,Dest,4,3,Waist,14,80,80,111,147,147,147,176,111,111,111,125,125,79.869
33912,Fire,5,3,Waist,15,85,85,117,153,153,153,161,117,117,118,131,131,84.738
33913,Arc,3,3,Wrist,3,41,41,36,37,60,60,74,36,36,37,60,60,40.77
33913,Dest,3,3,Wrist,4,71,71,70,70,91,91,116,70,70,70,91,91,70.558
33913,Fire,3,3,Wrist,4,74,74,72,73,90,90,111,72,72,73,84,84,73.04
33913,Aff,3,3,Wrist,5,54,54,55,55,73,73,91,55,55,55,70,70,53.682
33913,Fire,4,3,Wrist,5,74,74,72,73,90,90,111,72,72,73,84,84,73.04
33913,Arc,4,3,Wrist,6,41,41,36,37,60,60,74,36,36,37,60,60,40.77
33913,Dest,4,3,Wrist,6,71,71,70,70,91,91,116,70,70,70,91,91,70.558
33913,Shad,3,3,Wrist,7,44,44,59,59,64,64,75,59,59,59,64,64,43.0565
33913,Aff,4,3,Wrist,7,54,54,55,55,73,73,91,55,55,55,70,70,53.682
33913,Fire,5,3,Wrist,7,74,74,72,73,90,90,111,72,72,73,84,84,73.04
33913,Arc,5,3,Wrist,9,41,41,36,37,60,60,74,36,36,37,60,60,40.77
33913,Shad,4,3,Wrist,9,44,44,59,59,64,64,75,59,59,59,64,64,43.0565
33913,Aff,5,3,Wrist,9,54,54,55,55,73,73,91,55,55,55,70,70,53.682
33913,Dest,5,3,Wrist,9,71,71,70,70,91,91,116,70,70,70,91,91,70.558
33913,Shad,5,3,Wrist,12,44,44,59,59,64,64,75,59,59,59,64,64,43.0565
33914,Arc,3,3,Feet,6,49,49,50,53,65,67,94,50,50,53,65,67,48.343
33914,Arc,4,3,Feet,7,49,49,50,53,65,67,94,50,50,53,65,67,48.343
33914,Fire,3,3,Feet,7,85,85,96,112,120,120,161,96,96,96,120,120,84.738
33914,Fire,4,3,Feet,8,85,85,96,112,120,120,161,96,96,96,120,120,84.738
33914,Dest,3,3,Feet,10,80,80,102,111,114,114,184,102,102,102,114,114,79.869
33914,Arc,5,3,Feet,11,49,49,50,53,65,67,94,50,50,53,65,67,48.343
33914,Aff,3,3,Feet,11,59,59,79,88,88,88,150,79,79,79,88,88,58.933
33914,Dest,4,3,Feet,11,80,80,102,111,114,114,184,102,102,102,114,114,79.869
33914,Fire,5,3,Feet,11,85,85,96,112,120,120,161,96,96,96,120,120,84.738
33914,Aff,4,3,Feet,12,59,59,79,88,88,88,150,79,79,79,88,88,58.933
33914,Dest,5,3,Feet,14,80,80,102,111,114,114,184,102,102,102,114,114,79.869
33914,Aff,5,3,Feet,15,59,59,79,88,88,88,150,79,79,79,88,88,58.933
33916,Owl,3,3,Feet,14,57,57,79,86,99,99,107,79,79,79,99,99,56.62
33917,Owl,3,3,Wrist,11,47,47,59,59,73,73,89,59,59,59,69,69,46.66
33917,Owl,4,3,Wrist,14,47,47,59,59,73,73,89,59,59,59,69,69,46.66
33918,Holy,3,2,Ring,15,105,105,150,163,163,171,171,126,126,158,158,168,104.002
33919,Fury,3,3,Ring,6,59,59,57,65,76,76,97,50,50,54,66,74,58.14
33919,Arms,3,3,Ring,7,55,55,56,64,74,74,89,47,47,47,64,69,54.054
33919,Fury,4,3,Ring,7,59,59,57,65,76,76,97,50,50,54,66,74,58.14
33919,Arms,4,3,Ring,8,55,55,56,64,74,74,89,47,47,47,64,69,54.054
33919,Fury,5,3,Ring,11,59,59,57,65,76,76,97,50,50,54,66,74,58.14
33919,Ret,3,3,Ring,12,34,34,44,44,45,45,57,44,44,44,45,45,33.116
33919,Arms,5,3,Ring,12,55,55,56,64,74,74,89,47,47,47,64,69,54.054
33919,Ret,4,3,Ring,13,34,34,44,44,45,45,57,44,44,44,45,45,33.116
33919,BM,3,3,Ring,15,102,102,114,128,149,154,165,104,104,104,147,154,101.1
33920,Owl,3,3,Neck,4,56,56,69,69,79,79,90,55,55,62,62,67,55.3
33920,Arc,3,3,Neck,5,38,38,41,42,50,68,73,41,41,42,50,68,37.7
33920,Aff,3,3,Neck,5,54,54,71,71,80,80,100,53,53,58,60,68,53.679
33920,Ele,3,3,Neck,6,56,56,61,65,70,72,99,61,61,65,65,72,55.41
33920,Tank,4,3,Neck,6,58,58,59,70,70,70,73,59,59,70,70,70,57.7
33920,Dest,3,3,Neck,6,70,70,85,85,96,96,124,68,68,76,88,88,69.555
33920,Fire,3,3,Neck,6,73,73,90,90,101,101,118,78,78,81,94,94,72.586
33920,Shad,3,3,Neck,7,42,42,51,51,62,62,84,51,51,51,53,62,41.6995
33920,Owl,4,3,Neck,7,56,56,69,69,79,79,90,55,55,62,62,67,55.3
33920,Arc,4,3,Neck,8,38,38,41,42,50,68,73,41,41,42,50,68,37.7
33920,Aff,4,3,Neck,8,54,54,71,71,80,80,100,53,53,58,60,68,53.679
33920,Ele,4,3,Neck,9,56,56,61,65,70,72,99,61,61,65,65,72,55.41
33920,Dest,4,3,Neck,9,70,70,85,85,96,96,124,68,68,76,88,88,69.555
33920,Fire,4,3,Neck,9,73,73,90,90,101,101,118,78,78,81,94,94,72.586
33920,Shad,4,3,Neck,10,42,42,51,51,62,62,84,51,51,51,53,62,41.6995
33920,Tank,5,3,Neck,12,58,58,59,70,70,70,73,59,59,70,70,70,57.7
33920,Owl,5,3,Neck,15,56,56,69,69,79,79,90,55,55,62,62,67,55.3
33921,Tank,4,3,Neck,2,66,66,59,70,70,70,73,59,59,70,70,70,65.3
33921,Tank,5,3,Neck,4,66,66,59,70,70,70,73,59,59,70,70,70,65.3
33921,Shad,3,3,Neck,6,44,44,51,51,62,62,84,51,51,51,53,62,43.24
33921,Arc,3,3,Neck,7,36,36,41,42,50,68,73,41,41,42,50,68,35.514
33921,Owl,3,3,Neck,8,50,50,69,69,79,79,90,55,55,62,62,67,49.6
33921,Shad,4,3,Neck,9,44,44,51,51,62,62,84,51,51,51,53,62,43.24
33921,Ele,3,3,Neck,9,46,46,61,65,70,72,99,61,61,65,65,72,45.48
33921,Dest,3,3,Neck,9,63,63,85,85,96,96,124,68,68,76,88,88,62.137
33921,Arc,4,3,Neck,10,36,36,41,42,50,68,73,41,41,42,50,68,35.514
33921,Aff,3,3,Neck,10,47,47,71,71,80,80,100,53,53,58,60,68,46.583
33921,Owl,4,3,Neck,11,50,50,69,69,79,79,90,55,55,62,62,67,49.6
33921,Fire,3,3,Neck,11,62,62,90,90,101,101,118,78,78,81,94,94,61.42
33921,Ele,4,3,Neck,12,46,46,61,65,70,72,99,61,61,65,65,72,45.48
33921,Dest,4,3,Neck,12,63,63,85,85,96,96,124,68,68,76,88,88,62.137
33921,Aff,4,3,Neck,13,47,47,71,71,80,80,100,53,53,58,60,68,46.583
33921,Fire,4,3,Neck,14,62,62,90,90,101,101,118,78,78,81,94,94,61.42
33922,Tree,3,2,Neck,4,81,81,89,89,89,97,97,72,72,88,88,97,80.8
33922,Resto,3,2,Neck,4,89,89,100,125,153,161,161,83,83,113,113,161,88.17
33922,Tree,4,3,Neck,5,81,81,89,89,89,97,97,72,72,88,88,97,80.8
33922,Heal,3,2,Neck,5,86,86,94,118,140,143,143,75,75,103,103,143,85.5
33922,Resto,4,3,Neck,5,89,89,100,125,153,161,161,83,83,113,113,161,88.17
33922,Heal,4,3,Neck,6,86,86,94,118,140,143,143,75,75,103,103,143,85.5
33922,Holy,3,2,Neck,6,114,114,134,143,184,184,184,134,134,143,143,170,113.002
33922,Holy,4,3,Neck,7,114,114,134,143,184,184,184,134,134,143,143,170,113.002
33922,Tree,5,4,Neck,10,81,81,89,89,89,97,97,72,72,88,88,97,80.8
33922,Heal,5,4,Neck,11,86,86,94,118,140,143,143,75,75,103,103,143,85.5
33922,Resto,5,4,Neck,11,89,89,100,125,153,161,161,83,83,113,113,161,88.17
33922,Holy,5,4,Neck,12,114,114,134,143,184,184,184,134,134,143,143,170,113.002
33923,Ret,3,3,Neck,4,36,36,36,38,45,45,59,34,34,38,39,39,35.8476
33923,Fury,4,3,Neck,4,55,55,60,60,74,74,102,47,47,55,69,69,54.89
33923,Prot,3,3,Neck,4,69,69,59,69,72,96,103,56,56,61,69,81,68.352
33923,Ret,4,3,Neck,5,36,36,36,38,45,45,59,34,34,38,39,39,35.8476
33923,Arms,4,3,Neck,5,53,53,59,59,72,72,80,44,44,54,64,64,52.965
33923,Prot,4,3,Neck,5,69,69,59,69,72,96,103,56,56,61,69,81,68.352
33923,Bear,3,3,Neck,5,229,229,230,248,248,334,379,222,222,248,248,268,228.781
33923,Bear,4,3,Neck,6,229,229,230,248,248,334,379,222,222,248,248,268,228.781
33923,Fury,5,3,Neck,8,55,55,60,60,74,74,102,47,47,55,69,69,54.89
33923,Rog,4,3,Neck,8,114,114,141,141,171,171,200,96,96,130,130,130,113.12
33923,Arms,5,3,Neck,9,53,53,59,59,72,72,80,44,44,54,64,64,52.965
33923,BM,4,3,Neck,9,99,99,115,126,146,146,165,90,90,126,126,126,98.15
33923,Ret,5,3,Neck,10,36,36,36,38,45,45,59,34,34,38,39,39,35.8476
33923,Prot,5,3,Neck,10,69,69,59,69,72,96,103,56,56,61,69,81,68.352
33923,Enh,4,3,Neck,10,98,98,118,118,148,148,167,94,94,110,117,117,97.518
33923,Bear,5,3,Neck,11,229,229,230,248,248,334,379,222,222,248,248,268,228.781
33923,Tank,3,3,Neck,12,49,49,59,70,70,70,73,59,59,70,70,70,48.6
33923,Rog,5,3,Neck,12,114,114,141,141,171,171,200,96,96,130,130,130,113.12
33923,Tank,4,3,Neck,14,49,49,59,70,70,70,73,59,59,70,70,70,48.6
33923,Enh,5,3,Neck,14,98,98,118,118,148,148,167,94,94,110,117,117,97.518
33923,BM,5,3,Neck,14,99,99,115,126,146,146,165,90,90,126,126,126,98.15
33923,Cat,3,3,Neck,15,138,138,174,174,204,204,204,147,147,165,172,172,137.14
33965,Ele,4,4,Chest,2,124,124,92,123,126,126,197,92,92,114,121,124,123.8
33965,Ele,5,4,Chest,8,124,124,92,123,126,126,197,92,92,114,121,124,123.8
33970,Ele,4,4,Shoulders,5,87,87,73,81,98,98,136,73,73,81,98,98,86.56
